uid,formula,reduced_formula,gap_pbe_2d,gap_hse_2d,ehull,dyn_stab,gap_pbe_bulk_mean,gap_pbe_bulk_min,gap_pbe_bulk_max,gap_hse_bulk_mean,n_bulk_matches,material_ids,delta_gap_pbe,delta_gap_hse
2ClRb-1,Rb2 Cl2,RbCl,4.688517708298653,5.924068693620607,0.06574568939736514,Yes,4.80935,4.7794,4.8393,6.05934832,2,mp-23295|mp-23299,-0.12083229170134757,-0.1352796263793925
4FTl-1,Tl4 F4,TlF,3.571153345821566,4.709213540407857,0.00021296500795608964,Yes,2.795733333333333,2.1967999999999996,3.2045,3.991033,4,mp-558134|mp-2175|mp-720|mp-557835,0.7754200124882327,0.7181805404078574
4FTl-2,Tl4 F4,TlF,3.3617870093509437,4.473610776909267,0.0173497067477415,Yes,2.795733333333333,2.1967999999999996,3.2045,3.991033,4,mp-558134|mp-2175|mp-720|mp-557835,0.5660536760176105,0.48257777690926673
3ClK-1,K3 Cl3,KCl,4.908256118038552,6.155000073899176,0.04423338998012009,Yes,4.91375,4.8004999999999995,5.027,6.2053805099999995,2,mp-23289|mp-23193,-0.005493881961448288,-0.050380436100823545
6FLi-1,Li6 F6,LiF,6.8039105429025835,8.825406810873499,0.03250107158696439,Yes,8.1377,7.5592999999999995,8.7161,10.463977125,2,mp-1138|mp-1009009,-1.3337894570974171,-1.6385703141265004
2BrLi-1,Li2 Br2,LiBr,5.3391084928079,6.43932508248939,0.020704174085628857,Yes,4.9292,4.9234,4.9350000000000005,6.09059829,2,mp-23259|mp-976280,0.4099084928079,0.34872679248938976
4BrLi-1,Li4 Br4,LiBr,4.929041787094119,6.001197870294543,0.023467754833967458,Yes,4.9292,4.9234,4.9350000000000005,6.09059829,2,mp-23259|mp-976280,-0.00015821290588036163,-0.08940041970545654
2AgO-1,Ag2 O2,AgO,0.1638687202561293,1.1257963901064443,0.05808328915265015,Yes,0.05989999999999999,0.0,0.17969999999999997,0.79904,3,mp-499|mp-1288|mp-8222,0.10396872025612933,0.3267563901064443
2PbTe-1,Te2 Pb2,TePb,0.4453871101083335,0.8778946428416765,0.07499368598771872,Yes,0.5092666666666666,0.0,0.8071999999999999,1.1264639900000002,3,mp-20943|mp-19717|mp-685022,-0.06387955655833316,-0.24856934715832368
2PbTe-2,Te2 Pb2,TePb,0.43407157947419783,0.8645070315508245,0.16820425264917294,No,0.5092666666666666,0.0,0.8071999999999999,1.1264639900000002,3,mp-20943|mp-19717|mp-685022,-0.07519508719246881,-0.26195695844917566
2CuS-2,Cu2 S2,CuS,0.6235293040444798,1.3107568948461386,0.1265233772185339,Yes,0.0,0.0,0.0,0.0,5,mp-1023128|mp-504|mp-558139|mp-555599|mp-760381,0.6235293040444798,1.3107568948461386
3HgS-1,Hg3 S3,HgS,1.383330051977643,2.150468977075662,0.09160242338438018,Yes,0.42669999999999997,0.0,1.7067999999999999,0.11054768000000001,4,mp-10764|mp-634|mp-973676|mp-1123,0.9566300519776431,2.0399212970756624
4OPb-1,Pb4 O4,PbO,2.614160573133381,3.730795456774873,0.007039757632466781,Yes,1.2086666666666663,0.0,2.1565,3.050318,4,mp-19921|mp-20878|mp-677074|mp-550714,1.4054939064667145,0.6804774567748733
4OPb-2,Pb4 O4,PbO,2.269346876271351,3.1248675320869603,0.06442296718999341,Yes,1.2086666666666663,0.0,2.1565,3.050318,4,mp-19921|mp-20878|mp-677074|mp-550714,1.0606802096046848,0.07454953208696047
1HgTe-1,Hg1 Te1,HgTe,0.15316851885532534,0.27880058863410584,0.1650276716787089,Yes,0.09523999999999999,0.0,0.47619999999999996,0.21132840000000003,5,mp-13141|mp-1507|mp-2730|mp-358|mp-1811,0.05792851885532535,0.06747218863410581
1PbTe-1,Te1 Pb1,TePb,0.9298516213187835,1.5002534549900912,0.19759476028741352,Yes,0.5092666666666666,0.0,0.8071999999999999,1.1264639900000002,3,mp-20943|mp-19717|mp-685022,0.42058495465211687,0.373789464990091
2Sb2O3-5,Sb4 O6,Sb2O3,3.4142359713587673,4.62436132985141,0.05345960899345954,Yes,1.990825,1.1784000000000008,3.3407999999999998,1.806211,4,mp-1046803|mp-1999|mp-2136|mp-560607,1.4234109713587673,2.8181503298514095
2Sb2O3-1,Sb4 O6,Sb2O3,3.5279454955019327,4.674643671043235,0.0,Yes,1.990825,1.1784000000000008,3.3407999999999998,1.806211,4,mp-1046803|mp-1999|mp-2136|mp-560607,1.5371204955019326,2.8684326710432346
2As2O3-2,As4 O6,As2O3,3.876239173691788,5.154403471528006,0.0048330164629604155,Yes,3.884733333333333,3.6199999999999997,4.0252,5.0663465,3,mp-1582|mp-1581|mp-2184,-0.008494159641545096,0.0880569715280064
2As2O3-3,As4 O6,As2O3,4.256006969095704,5.514746111258008,0.0056905951844008484,Yes,3.884733333333333,3.6199999999999997,4.0252,5.0663465,3,mp-1582|mp-1581|mp-2184,0.37127363576237116,0.448399611258008
2As2O3-4,As4 O6,As2O3,3.7909909416385688,5.104789170770303,0.02579372423075128,Yes,3.884733333333333,3.6199999999999997,4.0252,5.0663465,3,mp-1582|mp-1581|mp-2184,-0.0937423916947644,0.03844267077030317
2As2O3-1,As4 O6,As2O3,4.146456017763331,5.449591891902212,0.0,Yes,3.884733333333333,3.6199999999999997,4.0252,5.0663465,3,mp-1582|mp-1581|mp-2184,0.2617226844299978,0.3832453919022125
2Sb2Te3-1,Sb4 Te6,Sb2Te3,0.7960409091213876,1.3269850892512638,0.09344038160374882,Yes,0.28770000000000007,0.28770000000000007,0.28770000000000007,0.39777792,1,mp-1201,0.5083409091213875,0.9292071692512638
1Sb2O3-1,Sb2 O3,Sb2O3,3.4358387366336287,4.439731718535582,0.028796620856849132,Yes,1.990825,1.1784000000000008,3.3407999999999998,1.806211,4,mp-1046803|mp-1999|mp-2136|mp-560607,1.4450137366336286,2.633520718535582
1Sb2Te3-1,Sb2 Te3,Sb2Te3,0.3372088842313865,0.698827076564486,0.004267835560163058,Yes,0.28770000000000007,0.28770000000000007,0.28770000000000007,0.39777792,1,mp-1201,0.04950888423138644,0.30104915656448594
1Ga2Se3-1,Ga2 Se3,Ga2Se3,0.83334663565516,1.6259500315259978,0.06572114956424358,Yes,0.8109000000000001,0.5842,1.0376,1.690813,2,mp-1340|mp-672302,0.02244663565515992,-0.06486296847400208
2Cr2S3-1,Cr4 S6,Cr2S3,0.6359361287374141,1.7754215053496927,0.029543808168729414,Yes,0.0,0.0,0.0,0.20236700000000002,2,mp-13685|mp-555569,0.6359361287374141,1.5730545053496927
2Cr2S3-2,Cr4 S6,Cr2S3,0.61716282928961,2.151863660516253,0.06306423154365035,Yes,0.0,0.0,0.0,0.20236700000000002,2,mp-13685|mp-555569,0.61716282928961,1.949496660516253
3Al2Se3-1,Al6 Se9,Al2Se3,2.4752846450902357,3.3863148856789627,0.08297936416306087,Yes,1.4622000000000002,1.1228000000000002,1.8016,2.686393,2,mp-685120|mp-11674,1.0130846450902355,0.6999218856789629
4Ga2Se3-1,Ga8 Se12,Ga2Se3,1.7756146845922323,2.6207544828355007,0.0013051404077970119,Yes,0.8109000000000001,0.5842,1.0376,1.690813,2,mp-1340|mp-672302,0.9647146845922322,0.9299414828355008
2Bi2O3-2,Bi4 O6,Bi2O3,2.875695051378547,4.095494017699753,0.0631286442830536,Yes,1.196353846153846,0.0,2.2745,2.550319306,13,mp-1046792|mp-37036|mp-22891|mp-673244|mp-674644|mp-556549|mp-684617|mp-684747|mp-558953|mp-636934|mp-23195|mp-759526|mp-23262,1.679341205224701,1.5451747116997532
2Bi2O3-1,Bi4 O6,Bi2O3,2.4669065475678646,3.7688806023985233,0.034233459601981056,Yes,1.196353846153846,0.0,2.2745,2.550319306,13,mp-1046792|mp-37036|mp-22891|mp-673244|mp-674644|mp-556549|mp-684617|mp-684747|mp-558953|mp-636934|mp-23195|mp-759526|mp-23262,1.2705527014140185,1.2185612963985233
1Bi2Te3-1,Bi2 Te3,Bi2Te3,0.08323111913859499,0.4680553305998247,0.000450131609218829,Yes,0.2667999999999999,0.0,0.5335999999999999,0.6156889999999999,2,mp-34202|mp-568390,-0.18356888086140494,-0.14763366940017525
2Al2Se3-1,Al4 Se6,Al2Se3,2.2037886748015065,3.0099031179756226,0.01738905338400585,Yes,1.4622000000000002,1.1228000000000002,1.8016,2.686393,2,mp-685120|mp-11674,0.7415886748015064,0.3235101179756228
2Al2Se3-3,Al4 Se6,Al2Se3,1.3194839700811383,2.033628082155115,0.04952872086102218,Yes,1.4622000000000002,1.1228000000000002,1.8016,2.686393,2,mp-685120|mp-11674,-0.1427160299188619,-0.6527649178448849
2Al2Se3-2,Al4 Se6,Al2Se3,1.5241552589217382,2.461501735617177,0.024213661950506095,Yes,1.4622000000000002,1.1228000000000002,1.8016,2.686393,2,mp-685120|mp-11674,0.06195525892173803,-0.2248912643828227
1Bi2Se3-1,Bi2 Se3,Bi2Se3,0.2433187304809601,0.731699789403855,0.0,Yes,0.7496,0.5434000000000001,0.9558,1.30781519,2,mp-541837|mp-23164,-0.50628126951904,-0.5761154005961449
2B2O3-1,B4 O6,B2O3,6.188211355425892,8.004683736174364,0.0,Yes,7.32515,6.3017,8.3486,10.236591,2,mp-717|mp-306,-1.1369386445741076,-2.2319072638256365
2In2Se3-1,In4 Se6,In2Se3,1.1363455263060147,1.7308711382358268,0.0022447240480212294,Yes,0.6328,0.0,0.9903,0.0,3,mp-19907|mp-612740|mp-672673,0.5035455263060147,1.7308711382358268
2Ga2O3-1,Ga4 O6,Ga2O3,2.6423708896298734,4.238227342795238,0.04953746974075983,Yes,1.402425,0.005800000000000249,2.4019000000000004,3.7010300000000003,4,mp-13134|mp-886|mp-1243|mp-685090,1.2399458896298734,0.5371973427952375
1In2Se3-1,In2 Se3,In2Se3,0.7541044136552704,1.4322342045453191,0.007726079947355036,Yes,0.6328,0.0,0.9903,0.0,3,mp-19907|mp-612740|mp-672673,0.12130441365527034,1.4322342045453191
1In2Se3-3,In2 Se3,In2Se3,1.3873777720219604,2.0403342006634277,0.051213338036081614,Yes,0.6328,0.0,0.9903,0.0,3,mp-19907|mp-612740|mp-672673,0.7545777720219604,2.0403342006634277
4Al2Se3-1,Al8 Se12,Al2Se3,2.6542428834622034,3.600086253656645,0.0,Yes,1.4622000000000002,1.1228000000000002,1.8016,2.686393,2,mp-685120|mp-11674,1.1920428834622032,0.9136932536566453
2Rh2S3-1,Rh4 S6,Rh2S3,0.4400174544914247,1.1611059865385096,0.08393480397635714,Yes,0.3063499999999997,0.19459999999999944,0.4180999999999999,1.160852,2,mp-17173|mp-974381,0.13366745449142503,0.0002539865385096096
2Ga2Se3-1,Ga4 Se6,Ga2Se3,0.9871094395455948,1.5449991646784929,0.06770846359885638,Yes,0.8109000000000001,0.5842,1.0376,1.690813,2,mp-1340|mp-672302,0.17620943954559476,-0.14581383532150705
2Ga2Se3-2,Ga4 Se6,Ga2Se3,0.40542850316924817,1.2539530075791328,0.07071283760361809,Yes,0.8109000000000001,0.5842,1.0376,1.690813,2,mp-1340|mp-672302,-0.4054714968307519,-0.43685999242086715
4In2Se3-1,In8 Se12,In2Se3,1.2786096760872128,2.0807654521184116,0.018808058785298787,Yes,0.6328,0.0,0.9903,0.0,3,mp-19907|mp-612740|mp-672673,0.6458096760872127,2.0807654521184116
1Ga2Te5-1,Ga2 Te5,Ga2Te5,0.8596502695152948,1.3892047673289007,0.0,Yes,0.9569999999999999,0.9569999999999999,0.9569999999999999,1.55251415,1,mp-2371,-0.09734973048470508,-0.16330938267109918
2V2O5-3,V4 O10,V2O5,1.5640209043972364,3.877046180855299,0.016521761116121882,Yes,2.0799307692307694,1.396,2.7539000000000002,3.210494666666667,13,mp-542844|mp-25643|mp-25646|mp-543104|mp-510748|mp-25620|mp-775847|mp-849597|mp-776882|mp-510568|mp-776041|mp-776344|mp-624689,-0.515909864833533,0.6665515141886322
2V2O5-1,V4 O10,V2O5,2.062259099069487,4.472256196475773,0.0,Yes,2.0799307692307694,1.396,2.7539000000000002,3.210494666666667,13,mp-542844|mp-25643|mp-25646|mp-543104|mp-510748|mp-25620|mp-775847|mp-849597|mp-776882|mp-510568|mp-776041|mp-776344|mp-624689,-0.01767167016128246,1.2617615298091063
2CHKO3-1,K2 H2 C2 O6,KHCO3,4.463159928806036,6.2155469319672925,0.0,Yes,4.98865,4.9715,5.0058,6.650649,2,mp-634431|mp-23724,-0.5254900711939641,-0.4351020680327071
1ZnRe2O8-1,Zn1 Re2 O8,Zn(ReO4)2,3.9662269407194954,5.699539845242606,3.2297397080004555e-16,Yes,3.9894,3.9894,3.9894,5.522736,1,mp-10326,-0.023173059280504393,0.17680384524260617
1NiRe2O8-1,Re2 Ni1 O8,Re2NiO8,1.57545394460299,4.969670341401184,0.0,Yes,3.8913,3.8913,3.8913,4.610805,1,mp-32311,-2.31584605539701,0.35886534140118354
2GaBr3-1,Ga2 Br6,GaBr3,2.593784613077281,3.64126290963298,0.06596926633476174,Yes,3.3472999999999997,3.3472999999999997,3.3472999999999997,4.275378,1,mp-30953,-0.7535153869227189,-0.6341150903670201
2SbI3-1,Sb2 I6,SbI3,1.8256443291130335,2.484213990533749,0.0,Yes,2.17305,2.1446000000000005,2.2015,2.685556,2,mp-23281|mp-569224,-0.3474056708869664,-0.20134200946625125
2AsBr3-1,As2 Br6,AsBr3,2.4767749625963944,3.2996020535129054,0.003354073630402965,No,3.1271000000000004,3.1271000000000004,3.1271000000000004,4.151391,1,mp-23317,-0.650325037403606,-0.8517889464870949
2ZrSe3-1,Zr2 Se6,ZrSe3,0.4096178305363375,1.0308163591185968,0.0,Yes,0.39369999999999994,0.39369999999999994,0.39369999999999994,1.11253,1,mp-1683,0.01591783053633755,-0.0817136408814032
2CrF3-2,Cr2 F6,CrF3,2.022764132797049,5.130388508247844,0.032350153195983555,Yes,,,,3.911392,1,mp-560338,,1.2189965082478436
2YBr3-3,Y2 Br6,YBr3,3.4959446323194223,4.90984483379608,0.050658906353310496,No,3.46095,2.9454000000000002,3.9764999999999997,5.19568,2,mp-754815|mp-865605,0.03499463231942235,-0.28583516620392047
2YBr3-1,Y2 Br6,YBr3,4.086510250660241,5.477992205514946,4.440892098500626e-16,Yes,3.46095,2.9454000000000002,3.9764999999999997,5.19568,2,mp-754815|mp-865605,0.6255602506602407,0.2823122055149456
2YBr3-4,Y2 Br6,YBr3,2.9108786262450086,4.203499085812268,0.05591609074848547,Yes,3.46095,2.9454000000000002,3.9764999999999997,5.19568,2,mp-754815|mp-865605,-0.5500713737549914,-0.992180914187732
2TiI3-2,Ti2 I6,TiI3,0.20863510105471583,1.1414227391348857,0.08305612785211114,Yes,0.0,0.0,0.0,0.1951995,2,mp-23264|mp-23223,0.20863510105471583,0.9462232391348857
2SnTe3-1,Sn2 Te6,SnTe3,0.14755193169050837,0.3461436278468629,0.09600647407139973,Yes,0.0,0.0,0.0,0.0,1,mp-978885,0.14755193169050837,0.3461436278468629
2ScF3-1,Sc2 F6,ScF3,6.883936707053714,10.024799859577415,0.08486093492017499,Yes,3.93185,1.7908,6.0729,8.562817115,3,mp-10694|mp-695817|mp-559092,2.952086707053714,1.4619827445774156
2AlF3-2,Al2 F6,AlF3,8.408902504942903,10.791584270238179,0.032977181729056504,Yes,7.45196,7.3085,7.6012,9.733888,5,mp-1323|mp-468|mp-8039|mp-559871|mp-555026,0.9569425049429032,1.0576962702381785
2WO3-1,W2 O6,WO3,1.2673040000121887,2.8653266559976407,0.06635331664729627,Yes,1.53432,1.1455,2.4793,1.6962055,11,mp-19443|mp-510417|mp-19342|mp-705411|mvc-5096|mp-619461|mp-699364|mp-559175|mp-771798|mp-565994|mp-32662,-0.2670159999878112,1.1691211559976407
2AsI3-1,As2 I6,AsI3,1.9113700539032834,2.625028652121637,0.001641744038340942,Yes,2.2375000000000003,2.2375000000000003,2.2375000000000003,3.040146,1,mp-23218,-0.32612994609671686,-0.41511734787836296
2MoO3-1,Mo2 O6,MoO3,2.0674670309309464,3.73762728812292,0.0,Yes,1.0908142857142857,0.5050000000000001,1.9418000000000002,2.0170405,7,mp-510584|mp-18856|mp-705538|mvc-12752|mp-715463|mp-715574|mp-715474,0.9766527452166607,1.7205867881229202
2HfSe3-1,Hf2 Se6,HfSe3,0.2718837669691667,0.8848006129139385,0.0032046256680142715,Yes,0.31709999999999994,0.31709999999999994,0.31709999999999994,1.028354,1,mp-15622,-0.04521623303083322,-0.14355338708606147
2BiF3-1,Bi2 F6,BiF3,4.316790709439207,5.899335099015164,0.05280996190986098,Yes,4.5744,3.9662999999999995,5.0761,5.211019,3,mp-23301|mp-685136|mp-23237,-0.25760929056079274,0.6883160990151636
2YF3-1,Y2 F6,YF3,7.72766527046932,9.894449577438952,0.0,Yes,6.57555,5.617299999999999,7.533799999999999,8.762129999999999,2,mp-2416|mp-556242,1.15211527046932,1.1323195774389525
2TiS3-1,Ti2 S6,TiS3,0.2945522457159421,1.452472977000255,0.0,Yes,0.11424999999999974,0.0,0.22849999999999948,0.0,2,mp-9920|mp-559374,0.18030224571594233,1.452472977000255
2InF3-2,In2 F6,InF3,4.962830177173105,7.139247014902809,0.03847370586331067,Yes,4.0226,4.0226,4.0226,5.680056,1,mp-6949,0.9402301771731052,1.4591910149028084
2SbF3-1,Sb2 F6,SbF3,5.087285720196227,6.459002884347144,0.0,Yes,4.4380999999999995,4.4380999999999995,4.4380999999999995,5.389639,1,mp-1880,0.6491857201962272,1.069363884347144
2TlF3-1,Tl2 F6,TlF3,3.0462705418099194,4.7400790573229,0.005188882560204444,Yes,1.2591,1.2591,1.2591,2.710605,1,mp-2632,1.7871705418099193,2.0294740573228998
2SeZnH2O4-1,Zn2 H4 Se2 O8,ZnH2SeO4,4.4521794824085665,6.1586624096199,0.005600792234087049,Yes,4.339899999999999,4.339899999999999,4.339899999999999,5.702686,1,mp-24591,0.11227948240856733,0.4559764096199004
2SAs2O6-1,As4 S2 O12,As2SO6,4.45635411679549,5.873611763128167,0.0,Yes,4.407900000000001,4.407900000000001,4.407900000000001,5.772589999999999,1,mp-27230,0.04845411679548928,0.10102176312816802
4P-1,P4,P,0.9025676593547001,1.5111873683643162,0.03936739665484179,Yes,1.3389999999999997,0.0,3.605,2.985237,6,mp-12883|mp-130|mp-157|mp-118|mp-53|mp-1014013,-0.4364323406452997,-1.474049631635684
4As-1,As4,As,0.8347269690251125,1.3237041292011327,0.04184453449020964,Yes,0.0,0.0,0.0,0.0,3,mp-11|mp-158|mp-10,0.8347269690251125,1.3237041292011327
2C-1,C2,C,0.0003000685114302737,0.0002564957267392476,0.0,Yes,1.471560714285714,0.0,4.5686,3.450834225,28,mp-1018088|mp-1008395|mp-47|mp-998866|mp-169|mp-24|mp-570002|mp-568286|mp-611448|mp-579909|mp-683919|mp-569567|mp-568410|mp-569416|mp-606949|mp-569517|mp-66|mp-667273|mp-568806|mp-616440|mp-48|mp-624889|mp-990424|mp-569304|mp-997182|mp-680372|mp-990448|mp-630227,-1.4712606457742838,-3.4505777292732605
2Bi-1,Bi2,Bi,0.5573619465140581,0.6111082036557421,0.10122034140523173,No,0.0,0.0,0.0,0.0,7,mp-23152|mp-568610|mp-569358|mp-567597|mp-568087|mp-23157|mp-567379,0.5573619465140581,0.6111082036557421
2As-1,As2,As,1.48319754270698,2.0188450434177665,0.005086301514310776,Yes,0.0,0.0,0.0,0.0,3,mp-11|mp-158|mp-10,1.48319754270698,2.0188450434177665
2Sb-1,Sb2,Sb,0.9829007803851126,1.4062542364491943,0.07439965377750113,Yes,0.0,0.0,0.0,0.0,7,mp-7761|mp-133|mp-104|mp-80|mp-567144|mp-10630|mp-567409,0.9829007803851126,1.4062542364491943
4Bi-1,Bi4,Bi,0.1511766007723755,0.3463465840776546,0.09550190818097803,Yes,0.0,0.0,0.0,0.0,7,mp-23152|mp-568610|mp-569358|mp-567597|mp-568087|mp-23157|mp-567379,0.1511766007723755,0.3463465840776546
2P-1,P2,P,1.9290582540934849,2.7339604246771136,0.039994516686932435,Yes,1.3389999999999997,0.0,3.605,2.985237,6,mp-12883|mp-130|mp-157|mp-118|mp-53|mp-1014013,0.5900582540934851,-0.2512765753228865
2MoVO5-1,V2 Mo2 O10,VMoO5,0.0030682904120213905,1.8372112487123626,0.0,Yes,1.4029999999999998,1.0061999999999998,1.7997999999999998,2.486051,2,mp-690110|mp-25057,-1.3999317095879784,-0.6488397512876372
2MoPO5-1,Mo2 P2 O10,MoPO5,1.0398255296320027,3.0235634748456244,2.5376526277146434e-16,Yes,1.6360999999999999,0.8644000000000001,2.4078,2.878237,2,mp-1044164|mp-504818,-0.5962744703679972,0.14532647484562444
2PVO5-1,V2 P2 O10,VPO5,1.566338683389259,4.03175738821707,0.0,Yes,1.92484,1.6329000000000002,2.2702999999999998,2.962968,10,mp-566111|mp-25672|mp-1046704|mp-767483|mp-770892|mp-32486|mp-581161|mp-19000|mp-540277|mp-763482,-0.35850131661074114,1.0687893882170698
2VF4-1,V2 F8,VF4,0.5968186063518433,3.11207248904726,0.0,Yes,2.0976272727272725,0.7376999999999999,2.7348,3.394145,11,mp-765926|mp-765919|mp-764923|mp-765216|mp-765215|mp-765239|mp-554799|mp-765237|mp-766158|mp-766790|mp-765233,-1.5008086663754292,-0.28207251095274
1MgNa2S2H4O8-1,Na2 Mg1 H4 S2 O8,Na2MgH4(SO4)2,4.454158090133488,5.737877923226915,0.05324211957303734,Yes,,,,6.22011,1,mp-722860,,-0.48223207677308544
1BaSb2F12-1,Ba1 Sb2 F12,BaSb2F12,4.965795654255119,7.344033209756923,0.0,Yes,4.0459,4.0459,4.0459,5.883263,1,mp-554765,0.9198956542551198,1.460770209756923
1MnSb2F12-1,Mn1 Sb2 F12,MnSb2F12,1.7422329568417458,4.059658821158711,0.0,Yes,,,,4.016806,1,mp-555052,,0.0428528211587107
2TlPt2S3-1,Tl2 Pt4 S6,TlPt2S3,1.2532971875202457,2.0736135055545284,0.024673878836555474,Yes,1.0242000000000004,1.0242000000000004,1.0242000000000004,1.6909550000000002,1,mp-9272,0.22909718752024522,0.3826585055545282
2TlPd2Se3-1,Tl2 Pd4 Se6,TlPd2Se3,0.8340199526730525,1.3161563226436228,0.03046706246988447,Yes,0.1379999999999999,0.1379999999999999,0.1379999999999999,0.782943,1,mp-7038,0.6960199526730526,0.5332133226436229
2TlPt2Se3-1,Tl2 Pt4 Se6,TlPt2Se3,1.1321334786035453,1.7557911718768278,0.019633501534205067,Yes,0.4569000000000001,0.4569000000000001,0.4569000000000001,1.147632,1,mp-541487,0.6752334786035452,0.6081591718768278
2TlPt2Te3-1,Tl2 Te6 Pt4,TlTe3Pt2,0.6629242046937938,1.010539666986528,0.032129923362104996,Yes,0.0,0.0,0.0,0.867404,1,mp-9251,0.6629242046937938,0.14313566698652813
1Si2Mg3H4O9-1,Mg3 Si2 H4 O9,Mg3Si2H4O9,3.35016987944099,4.9481164115710445,0.0011110581905822887,Yes,4.24615,4.2447,4.2476,5.929482999999999,2,mp-23764|mp-24097,-0.8959801205590101,-0.9813665884289549
