formula,proto_uid,proto_formula,proto_layergroup,proto_lgnum,proto_international,proto_bravais_type,proto_gap_hse,proto_ehull,proto_dyn_stab,substitution,s_chem_rf,src_en,tgt_en,substitution_en_delta,src_radius,tgt_radius,substitution_radius_delta,substitution_radius_delta_frac,substitution_risk,needs_relaxation,reduced_formula,candidate_layergroup,candidate_layergroup_norm,exists_same_formula,exists_same_formula_layergroup,novelty_class,matched_c2db_uids,matched_c2db_layergroups,matched_same_lg_uids,matched_same_lg_gap_hse,matched_same_lg_gap_pbe,matched_same_lg_ehull,matched_same_lg_dyn_stab,candidate_index,gap_pred,is_uwbg,gap_bin
YSeCl,1BrSeY-1,YSeBr,p3m1,69,P3m1,Hexagonal (hp),4.12197624479649,0.0,Yes,Br→Cl,0.52,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,YSeCl,p3m1,p3m1,False,False,new_composition,,,,,,,,406,4.321999549865723,True,4-6
BeHCl,2BaClH-1,BaHCl,p4/nmm,64,P4/nmm,Square (tp),4.822970555720868,0.05581777992934237,Yes,Ba→Be,0.745,0.89,1.57,0.68,2.53,1.12,1.4099999999999997,0.5573122529644268,high,True,BeHCl,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,410,5.936429500579834,True,4-6
MgHCl,2BaClH-1,BaHCl,p4/nmm,64,P4/nmm,Square (tp),4.822970555720868,0.05581777992934237,Yes,Ba→Mg,0.86,0.89,1.31,0.42000000000000004,2.53,1.45,1.0799999999999998,0.4268774703557312,high,True,MgHCl,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,411,5.861776828765869,True,4-6
BaHF,2BaClH-1,BaHCl,p4/nmm,64,P4/nmm,Square (tp),4.822970555720868,0.05581777992934237,Yes,Cl→F,0.89,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,BaHF,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,413,5.901045322418213,True,4-6
MgClF,1BrClMg-1,MgBrCl,p3m1,69,P3m1,Hexagonal (hp),5.813815942663741,0.007203172482940741,Yes,Br→F,0.87,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,MgClF,p3m1,p3m1,False,False,new_composition,,,,,,,,421,6.709407329559326,True,6-8
RbHSe,2HKSe-1,KHSe,p4/nmm,64,P4/nmm,Square (tp),3.864920103453308,0.0,Yes,K→Rb,0.76,0.82,0.82,0.0,2.43,2.65,0.21999999999999975,0.0905349794238682,low,False,RbHSe,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,428,3.5148329734802246,True,2-4
CsHSe,2HKSe-1,KHSe,p4/nmm,64,P4/nmm,Square (tp),3.864920103453308,0.0,Yes,K→Cs,0.5,0.82,0.79,0.029999999999999916,2.43,2.98,0.5499999999999998,0.2263374485596707,medium,True,CsHSe,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,429,3.297335624694824,False,2-4
RbHS,2HKS-2,KHS,p4/nmm,64,P4/nmm,Square (tp),4.368543983520723,0.041794297839903294,Yes,K→Rb,0.7,0.82,0.82,0.0,2.43,2.65,0.21999999999999975,0.0905349794238682,low,False,RbHS,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,432,4.762171268463135,True,4-6
CsHS,2HKS-2,KHS,p4/nmm,64,P4/nmm,Square (tp),4.368543983520723,0.041794297839903294,Yes,K→Cs,0.68,0.82,0.79,0.029999999999999916,2.43,2.98,0.5499999999999998,0.2263374485596707,medium,True,CsHS,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,433,5.443070411682129,True,4-6
ZrPF,2FNZr-1,ZrNF,p-3m1,72,P-3m1,Hexagonal (hp),3.5658195476597268,0.019557221048297418,Yes,N→P,0.5,3.04,2.19,0.8500000000000001,0.56,0.98,0.41999999999999993,0.7499999999999998,high,True,ZrPF,p-3m1,p-3m1,False,False,new_composition,,,,,,,,435,2.6857810020446777,False,2-4
BeHBr,2BaBrH-1,BaHBr,p4/nmm,64,P4/nmm,Square (tp),4.779525643337518,0.040754988734800435,Yes,Ba→Be,0.765,0.89,1.57,0.68,2.53,1.12,1.4099999999999997,0.5573122529644268,high,True,BeHBr,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,438,5.769975185394287,True,4-6
MgHBr,2BaBrH-1,BaHBr,p4/nmm,64,P4/nmm,Square (tp),4.779525643337518,0.040754988734800435,Yes,Ba→Mg,0.85,0.89,1.31,0.42000000000000004,2.53,1.45,1.0799999999999998,0.4268774703557312,high,True,MgHBr,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,439,5.435557842254639,True,4-6
SrHF,2BrHSr-1,SrHBr,p4/nmm,64,P4/nmm,Square (tp),5.479165700056493,0.0,Yes,Br→F,0.915,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,SrHF,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,441,6.466841220855713,True,6-8
ZnBrF,2BrClZn-1,ZnBrCl,pm2_1b,28,Pmc2_1,Rectangular (op),5.121340614363477,2.9605947323337506e-16,Yes,Cl→F,0.68,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,ZnBrF,pm2_1b,pm2_1b,False,False,new_composition,,,,,,,,453,4.761235237121582,True,4-6
BeICl,2ClISr-1,SrICl,p4/nmm,64,P4/nmm,Square (tp),4.9395900136142,0.0568048497093138,Yes,Sr→Be,0.68,0.95,1.57,0.6200000000000001,2.19,1.12,1.0699999999999998,0.48858447488584467,high,True,BeICl,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,464,4.232905387878418,True,4-6
BeClF,2CaClF-1,CaClF,p4/nmm,64,P4/nmm,Square (tp),7.586685082888464,0.012101454898505892,Yes,Ca→Be,0.84,1.0,1.57,0.5700000000000001,1.94,1.12,0.8199999999999998,0.42268041237113396,high,True,BeClF,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,465,7.755741119384766,True,6-8
CdPClO2,2CdClSbO2-1,CdSbClO2,p2_1/m11,15,P2_1/m,Rectangular (op),3.951111668818208,0.03495168505087065,Yes,Sb→P,0.625,2.05,2.19,0.14000000000000012,1.33,0.98,0.3500000000000001,0.26315789473684215,medium,True,CdPClO2,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,479,4.899409294128418,True,4-6
CdAsClO2,2CdClSbO2-1,CdSbClO2,p2_1/m11,15,P2_1/m,Rectangular (op),3.951111668818208,0.03495168505087065,Yes,Sb→As,0.63,2.05,2.18,0.13000000000000034,1.33,1.14,0.19000000000000017,0.142857142857143,low,False,CdAsClO2,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,480,3.815506935119629,True,2-4
CdNO2F,2CdFSbO2-1,CdSbO2F,p2_1/m11,15,P2_1/m,Rectangular (op),3.513098861278168,0.07214107639122265,Yes,Sb→N,0.63,2.05,3.04,0.9900000000000002,1.33,0.56,0.77,0.5789473684210527,high,True,CdNO2F,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,483,0.7466964721679688,False,0-2
CdPO2F,2CdFSbO2-1,CdSbO2F,p2_1/m11,15,P2_1/m,Rectangular (op),3.513098861278168,0.07214107639122265,Yes,Sb→P,0.755,2.05,2.19,0.14000000000000012,1.33,0.98,0.3500000000000001,0.26315789473684215,medium,True,CdPO2F,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,484,4.765073776245117,True,4-6
CdAsO2F,2CdFSbO2-1,CdSbO2F,p2_1/m11,15,P2_1/m,Rectangular (op),3.513098861278168,0.07214107639122265,Yes,Sb→As,0.725,2.05,2.18,0.13000000000000034,1.33,1.14,0.19000000000000017,0.142857142857143,low,False,CdAsO2F,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,485,4.309947490692139,True,4-6
CdPBrO2,2BrCdSbO2-1,CdSbBrO2,p2_1/m11,15,P2_1/m,Rectangular (op),3.5181705802756933,0.017601020398117305,Yes,Sb→P,0.665,2.05,2.19,0.14000000000000012,1.33,0.98,0.3500000000000001,0.26315789473684215,medium,True,CdPBrO2,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,487,4.5680012702941895,True,4-6
CdAsBrO2,2BrCdSbO2-1,CdSbBrO2,p2_1/m11,15,P2_1/m,Rectangular (op),3.5181705802756933,0.017601020398117305,Yes,Sb→As,0.76,2.05,2.18,0.13000000000000034,1.33,1.14,0.19000000000000017,0.142857142857143,low,False,CdAsBrO2,p2_1/m11,p2_1/m11,False,False,new_composition,,,,,,,,488,3.108872890472412,False,2-4
Al2BrCl5,1BrGa2Cl5-1,Ga2BrCl5,cm11,13,Cm,Centered rectangular (oc),4.578774907575783,0.021961594943228135,Yes,Ga→Al,0.635,1.81,1.61,0.19999999999999996,1.36,1.18,0.18000000000000016,0.1323529411764707,low,False,Al2BrCl5,cm11,cm11,False,False,new_composition,,,,,,,,490,5.7711639404296875,True,4-6
Ga2BrF5,1BrGa2Cl5-1,Ga2BrCl5,cm11,13,Cm,Centered rectangular (oc),4.578774907575783,0.021961594943228135,Yes,Cl→F,0.56,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,Ga2BrF5,cm11,cm11,False,False,new_composition,,,,,,,,491,6.154099941253662,True,6-8
Ga2Cl5F,1BrGa2Cl5-1,Ga2BrCl5,cm11,13,Cm,Centered rectangular (oc),4.578774907575783,0.021961594943228135,Yes,Br→F,0.67,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,Ga2Cl5F,cm11,cm11,False,False,new_composition,,,,,,,,492,5.952050685882568,True,4-6
ScBi(OF)2,1BiScCl2O2-1,ScBi(ClO)2,pmm2,23,Pmm2,Rectangular (op),3.4597619396708565,0.0614688427941843,Yes,Cl→F,0.52,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,ScBi(OF)2,pmm2,pmm2,False,False,new_composition,,,,,,,,526,3.312727928161621,False,2-4
Be2S2BrCl,1BrClCa2S2-1,Ca2S2BrCl,cm11,13,Cm,Centered rectangular (oc),3.809779240173601,0.08949514700756438,Yes,Ca→Be,0.525,1.0,1.57,0.5700000000000001,1.94,1.12,0.8199999999999998,0.42268041237113396,high,True,Be2S2BrCl,cm11,cm11,False,False,new_composition,,,,,,,,527,3.0829386711120605,False,2-4
Mg2S2BrCl,1BrClCa2S2-1,Ca2S2BrCl,cm11,13,Cm,Centered rectangular (oc),3.809779240173601,0.08949514700756438,Yes,Ca→Mg,0.59,1.0,1.31,0.31000000000000005,1.94,1.45,0.49,0.25257731958762886,medium,True,Mg2S2BrCl,cm11,cm11,False,False,new_composition,,,,,,,,528,3.6006879806518555,True,2-4
Ca2S2BrF,1BrClCa2S2-1,Ca2S2BrCl,cm11,13,Cm,Centered rectangular (oc),3.809779240173601,0.08949514700756438,Yes,Cl→F,0.63,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,Ca2S2BrF,cm11,cm11,False,False,new_composition,,,,,,,,529,3.4903717041015625,True,2-4
CaSBr,1BrClCa2S2-1,Ca2S2BrCl,cm11,13,Cm,Centered rectangular (oc),3.809779240173601,0.08949514700756438,Yes,Cl→Br,0.765,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,CaSBr,cm11,cm11,False,False,new_composition,,,,,,,,530,3.5777387619018555,True,2-4
Ca2S2ClF,1BrClCa2S2-1,Ca2S2BrCl,cm11,13,Cm,Centered rectangular (oc),3.809779240173601,0.08949514700756438,Yes,Br→F,0.655,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,Ca2S2ClF,cm11,cm11,False,False,new_composition,,,,,,,,531,3.3865532875061035,False,2-4
CaSCl,1BrClCa2S2-1,Ca2S2BrCl,cm11,13,Cm,Centered rectangular (oc),3.809779240173601,0.08949514700756438,Yes,Br→Cl,0.8,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,CaSCl,cm11,cm11,False,False,new_composition,,,,,,,,532,3.449955463409424,True,2-4
TiNiF6,1HfNiF6-1,HfNiF6,p312,67,P312,Hexagonal (hp),6.181179018284299,0.023551528585250114,Yes,Hf→Ti,0.58,1.3,1.54,0.24,2.08,1.76,0.32000000000000006,0.15384615384615388,medium,True,TiNiF6,p312,p312,False,False,new_composition,,,,,,,,535,1.9358121156692505,False,0-2
TiNiCl6,1HfNiCl6-1,HfNiCl6,p312,67,P312,Hexagonal (hp),4.52340806097839,0.0,Yes,Hf→Ti,0.5,1.3,1.54,0.24,2.08,1.76,0.32000000000000006,0.15384615384615388,medium,True,TiNiCl6,p312,p312,False,False,new_composition,,,,,,,,538,3.133450984954834,False,2-4
TiFeCl6,1FeZrCl6-1,ZrFeCl6,p312,67,P312,Hexagonal (hp),3.5451877504854004,0.10754268833265024,Yes,Zr→Ti,0.605,1.33,1.54,0.20999999999999996,2.06,1.76,0.30000000000000004,0.14563106796116507,low,False,TiFeCl6,p312,p312,False,False,new_composition,,,,,,,,540,2.419400691986084,False,2-4
ZrZnF6,1HfZnF6-1,HfZnF6,p312,67,P312,Hexagonal (hp),8.572742466226543,0.024528268992252134,Yes,Hf→Zr,0.685,1.3,1.33,0.030000000000000027,2.08,2.06,0.020000000000000018,0.009615384615384623,low,False,ZrZnF6,p312,p312,False,False,new_composition,,,,,,,,542,8.253069877624512,True,8-10
HfZnCl6,1HfZnF6-1,HfZnF6,p312,67,P312,Hexagonal (hp),8.572742466226543,0.024528268992252134,Yes,F→Cl,0.555,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,HfZnCl6,p312,p312,False,False,new_composition,,,,,,,,543,3.4881677627563477,True,2-4
TlInF6,1InTlCl6-1,TlInCl6,p312,67,P312,Hexagonal (hp),3.724198952503656,0.0,Yes,Cl→F,0.505,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,TlInF6,p312,p312,False,False,new_composition,,,,,,,,544,3.7107458114624023,True,2-4
TiPdF6,1HfPdF6-1,HfPdF6,p312,67,P312,Hexagonal (hp),3.9589511625823297,0.07484476581182964,Yes,Hf→Ti,0.6,1.3,1.54,0.24,2.08,1.76,0.32000000000000006,0.15384615384615388,medium,True,TiPdF6,p312,p312,False,False,new_composition,,,,,,,,548,1.7546665668487549,False,0-2
SnNO3F,2FPSnO3-1,SnPO3F,p11a,5,Pc,Oblique (mp),5.047520415385245,5.921189464667501e-16,Yes,P→N,0.585,2.19,3.04,0.8500000000000001,0.98,0.56,0.41999999999999993,0.4285714285714285,high,True,SnNO3F,p11a,p11a,False,False,new_composition,,,,,,,,551,5.042291641235352,True,4-6
SnPBrO3,2FPSnO3-1,SnPO3F,p11a,5,Pc,Oblique (mp),5.047520415385245,5.921189464667501e-16,Yes,F→Br,0.5,3.98,2.96,1.02,0.42,0.94,0.52,1.2380952380952381,high,True,SnPBrO3,p11a,p11a,False,False,new_composition,,,,,,,,554,3.3547940254211426,False,2-4
PCClO3,2ClGePO3-1,GePClO3,p11a,5,Pc,Oblique (mp),5.831420452682101,0.0,Yes,Ge→C,0.635,2.01,2.55,0.54,1.25,0.67,0.58,0.46399999999999997,high,True,PCClO3,p11a,p11a,False,False,new_composition,,,,,,,,555,6.530910015106201,True,6-8
SiPClO3,2ClGePO3-1,GePClO3,p11a,5,Pc,Oblique (mp),5.831420452682101,0.0,Yes,Ge→Si,0.585,2.01,1.9,0.10999999999999988,1.25,1.11,0.1399999999999999,0.11199999999999992,low,False,SiPClO3,p11a,p11a,False,False,new_composition,,,,,,,,556,7.147660732269287,True,6-8
GeNClO3,2ClGePO3-1,GePClO3,p11a,5,Pc,Oblique (mp),5.831420452682101,0.0,Yes,P→N,0.58,2.19,3.04,0.8500000000000001,0.98,0.56,0.41999999999999993,0.4285714285714285,high,True,GeNClO3,p11a,p11a,False,False,new_composition,,,,,,,,557,3.315415859222412,False,2-4
KSiHO3,2CHKO3-1,KHCO3,p2_111,9,P2_1,Rectangular (op),6.2155469319672925,0.0,Yes,C→Si,0.92,2.55,1.9,0.6499999999999999,0.67,1.11,0.44000000000000006,0.6567164179104478,high,True,KSiHO3,p2_111,p2_111,False,False,new_composition,,,,,,,,561,5.088441848754883,True,4-6
KGeHO3,2CHKO3-1,KHCO3,p2_111,9,P2_1,Rectangular (op),6.2155469319672925,0.0,Yes,C→Ge,0.925,2.55,2.01,0.54,0.67,1.25,0.58,0.8656716417910446,high,True,KGeHO3,p2_111,p2_111,False,False,new_composition,,,,,,,,562,6.1524248123168945,True,6-8
LiHCO3,2CHKO3-1,KHCO3,p2_111,9,P2_1,Rectangular (op),6.2155469319672925,0.0,Yes,K→Li,0.91,0.82,0.98,0.16000000000000003,2.43,1.67,0.7600000000000002,0.3127572016460906,high,True,LiHCO3,p2_111,p2_111,False,False,new_composition,,,,,,,,563,6.8709716796875,True,6-8
PCO3F,2FGePO3-1,GePO3F,p11a,5,Pc,Oblique (mp),5.82680167459753,0.0,Yes,Ge→C,0.635,2.01,2.55,0.54,1.25,0.67,0.58,0.46399999999999997,high,True,PCO3F,p11a,p11a,False,False,new_composition,,,,,,,,567,7.165026664733887,True,6-8
SiPO3F,2FGePO3-1,GePO3F,p11a,5,Pc,Oblique (mp),5.82680167459753,0.0,Yes,Ge→Si,0.62,2.01,1.9,0.10999999999999988,1.25,1.11,0.1399999999999999,0.11199999999999992,low,False,SiPO3F,p11a,p11a,False,False,new_composition,,,,,,,,568,7.291815280914307,True,6-8
GeNO3F,2FGePO3-1,GePO3F,p11a,5,Pc,Oblique (mp),5.82680167459753,0.0,Yes,P→N,0.575,2.19,3.04,0.8500000000000001,0.98,0.56,0.41999999999999993,0.4285714285714285,high,True,GeNO3F,p11a,p11a,False,False,new_composition,,,,,,,,569,4.1696014404296875,True,4-6
GePBrO3,2FGePO3-1,GePO3F,p11a,5,Pc,Oblique (mp),5.82680167459753,0.0,Yes,F→Br,0.515,3.98,2.96,1.02,0.42,0.94,0.52,1.2380952380952381,high,True,GePBrO3,p11a,p11a,False,False,new_composition,,,,,,,,573,1.1832904815673828,False,0-2
PbNO3F,2AsFPbO3-1,AsPbO3F,p11a,5,Pc,Oblique (mp),4.677023815794093,0.05883618356354662,Yes,As→N,0.51,2.18,3.04,0.8599999999999999,1.14,0.56,0.5799999999999998,0.5087719298245613,high,True,PbNO3F,p11a,p11a,False,False,new_composition,,,,,,,,575,3.24997615814209,False,2-4
SrVIF3,1ISrVCl3-1,SrVICl3,pm11,11,Pm,Rectangular (op),3.718521867139426,0.06647263153372703,Yes,Cl→F,0.82,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,SrVIF3,pm11,pm11,False,False,new_composition,,,,,,,,577,3.532721519470215,True,2-4
SrVIBr3,1ISrVCl3-1,SrVICl3,pm11,11,Pm,Rectangular (op),3.718521867139426,0.06647263153372703,Yes,Cl→Br,0.795,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,SrVIBr3,pm11,pm11,False,False,new_composition,,,,,,,,578,1.814958930015564,False,0-2
SrVI4,1ISrVCl3-1,SrVICl3,pm11,11,Pm,Rectangular (op),3.718521867139426,0.06647263153372703,Yes,Cl→I,0.765,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,SrVI4,pm11,pm11,False,False,new_composition,,,,,,,,579,0.658538281917572,False,0-2
BeVICl3,1ISrVCl3-1,SrVICl3,pm11,11,Pm,Rectangular (op),3.718521867139426,0.06647263153372703,Yes,Sr→Be,0.615,0.95,1.57,0.6200000000000001,2.19,1.12,1.0699999999999998,0.48858447488584467,high,True,BeVICl3,pm11,pm11,False,False,new_composition,,,,,,,,580,3.2346081733703613,False,2-4
MgVICl3,1ISrVCl3-1,SrVICl3,pm11,11,Pm,Rectangular (op),3.718521867139426,0.06647263153372703,Yes,Sr→Mg,0.755,0.95,1.31,0.3600000000000001,2.19,1.45,0.74,0.3378995433789954,high,True,MgVICl3,pm11,pm11,False,False,new_composition,,,,,,,,581,1.6825073957443237,False,0-2
CaVICl3,1ISrVCl3-1,SrVICl3,pm11,11,Pm,Rectangular (op),3.718521867139426,0.06647263153372703,Yes,Sr→Ca,0.85,0.95,1.0,0.050000000000000044,2.19,1.94,0.25,0.11415525114155252,low,False,CaVICl3,pm11,pm11,False,False,new_composition,,,,,,,,582,2.475900173187256,False,2-4
BaVICl3,1ISrVCl3-1,SrVICl3,pm11,11,Pm,Rectangular (op),3.718521867139426,0.06647263153372703,Yes,Sr→Ba,0.805,0.95,0.89,0.05999999999999994,2.19,2.53,0.33999999999999986,0.15525114155251135,medium,True,BaVICl3,pm11,pm11,False,False,new_composition,,,,,,,,583,3.553462505340576,True,2-4
SrVCl3F,1ISrVCl3-1,SrVICl3,pm11,11,Pm,Rectangular (op),3.718521867139426,0.06647263153372703,Yes,I→F,0.775,2.66,3.98,1.3199999999999998,1.15,0.42,0.73,0.6347826086956522,high,True,SrVCl3F,pm11,pm11,False,False,new_composition,,,,,,,,584,4.113797664642334,True,4-6
SrVCl4,1ISrVCl3-1,SrVICl3,pm11,11,Pm,Rectangular (op),3.718521867139426,0.06647263153372703,Yes,I→Cl,0.915,2.66,3.16,0.5,1.15,0.79,0.3599999999999999,0.3130434782608695,high,True,SrVCl4,pm11,pm11,False,False,new_composition,,,,,,,,585,3.9433212280273438,True,2-4
SrVBrCl3,1ISrVCl3-1,SrVICl3,pm11,11,Pm,Rectangular (op),3.718521867139426,0.06647263153372703,Yes,I→Br,0.825,2.66,2.96,0.2999999999999998,1.15,0.94,0.20999999999999996,0.18260869565217389,medium,True,SrVBrCl3,pm11,pm11,False,False,new_composition,,,,,,,,586,4.394639492034912,True,4-6
SrNbICl3,1ISrVCl3-1,SrVICl3,pm11,11,Pm,Rectangular (op),3.718521867139426,0.06647263153372703,Yes,V→Nb,0.85,1.63,1.6,0.029999999999999805,1.71,1.98,0.27,0.15789473684210528,medium,True,SrNbICl3,pm11,pm11,False,False,new_composition,,,,,,,,587,-0.16186940670013428,False,
SrTaICl3,1ISrVCl3-1,SrVICl3,pm11,11,Pm,Rectangular (op),3.718521867139426,0.06647263153372703,Yes,V→Ta,0.705,1.63,1.5,0.1299999999999999,1.71,2.0,0.29000000000000004,0.16959064327485382,medium,True,SrTaICl3,pm11,pm11,False,False,new_composition,,,,,,,,588,0.8311635851860046,False,0-2
