formula,proto_uid,proto_formula,proto_layergroup,proto_lgnum,proto_international,proto_bravais_type,proto_gap_hse,proto_ehull,proto_dyn_stab,substitution,s_chem_rf,src_en,tgt_en,substitution_en_delta,src_radius,tgt_radius,substitution_radius_delta,substitution_radius_delta_frac,substitution_risk,needs_relaxation,reduced_formula,candidate_layergroup,candidate_layergroup_norm,exists_same_formula,exists_same_formula_layergroup,novelty_class,matched_c2db_uids,matched_c2db_layergroups,matched_same_lg_uids,matched_same_lg_gap_hse,matched_same_lg_gap_pbe,matched_same_lg_ehull,matched_same_lg_dyn_stab,candidate_index,gap_pred,is_uwbg,gap_bin
SnNClO3,2ClPSnO3-1,SnPClO3,p11a,5,Pc,Oblique (mp),5.166210715542963,0.0,Yes,P→N,0.5,2.19,3.04,0.8500000000000001,0.98,0.56,0.41999999999999993,0.4285714285714285,high,True,SnNClO3,p11a,p11a,False,False,new_composition,,,,,,,,589,3.96388578414917,True,2-4
NaSiHO3,2CHNaO3-1,NaHCO3,p2_111,9,P2_1,Rectangular (op),6.301388084470219,0.0,Yes,C→Si,0.905,2.55,1.9,0.6499999999999999,0.67,1.11,0.44000000000000006,0.6567164179104478,high,True,NaSiHO3,p2_111,p2_111,False,False,new_composition,,,,,,,,592,5.572674751281738,True,4-6
NaGeHO3,2CHNaO3-1,NaHCO3,p2_111,9,P2_1,Rectangular (op),6.301388084470219,0.0,Yes,C→Ge,0.905,2.55,2.01,0.54,0.67,1.25,0.58,0.8656716417910446,high,True,NaGeHO3,p2_111,p2_111,False,False,new_composition,,,,,,,,593,3.026174545288086,False,2-4
PHCO3,2GeHPO3-1,GePHO3,p11a,5,Pc,Oblique (mp),6.084393950689768,0.0,Yes,Ge→C,0.72,2.01,2.55,0.54,1.25,0.67,0.58,0.46399999999999997,high,True,PHCO3,p11a,p11a,False,False,new_composition,,,,,,,,597,7.062123775482178,True,6-8
SiPHO3,2GeHPO3-1,GePHO3,p11a,5,Pc,Oblique (mp),6.084393950689768,0.0,Yes,Ge→Si,0.7,2.01,1.9,0.10999999999999988,1.25,1.11,0.1399999999999999,0.11199999999999992,low,False,SiPHO3,p11a,p11a,False,False,new_composition,,,,,,,,598,6.722982406616211,True,6-8
GeHNO3,2GeHPO3-1,GePHO3,p11a,5,Pc,Oblique (mp),6.084393950689768,0.0,Yes,P→N,0.6,2.19,3.04,0.8500000000000001,0.98,0.56,0.41999999999999993,0.4285714285714285,high,True,GeHNO3,p11a,p11a,False,False,new_composition,,,,,,,,599,3.658820152282715,True,2-4
RbSiHO3,2CHRbO3-1,RbHCO3,p2_111,9,P2_1,Rectangular (op),6.135748248100355,2.9605947323337506e-16,Yes,C→Si,0.935,2.55,1.9,0.6499999999999999,0.67,1.11,0.44000000000000006,0.6567164179104478,high,True,RbSiHO3,p2_111,p2_111,False,False,new_composition,,,,,,,,602,5.158219337463379,True,4-6
RbGeHO3,2CHRbO3-1,RbHCO3,p2_111,9,P2_1,Rectangular (op),6.135748248100355,2.9605947323337506e-16,Yes,C→Ge,0.845,2.55,2.01,0.54,0.67,1.25,0.58,0.8656716417910446,high,True,RbGeHO3,p2_111,p2_111,False,False,new_composition,,,,,,,,603,6.325091361999512,True,6-8
CsSiHO3,2CCsHO3-1,CsHCO3,p2_111,9,P2_1,Rectangular (op),6.0467067805000605,5.921189464667501e-16,Yes,C→Si,0.775,2.55,1.9,0.6499999999999999,0.67,1.11,0.44000000000000006,0.6567164179104478,high,True,CsSiHO3,p2_111,p2_111,False,False,new_composition,,,,,,,,604,5.146484375,True,4-6
CsGeHO3,2CCsHO3-1,CsHCO3,p2_111,9,P2_1,Rectangular (op),6.0467067805000605,5.921189464667501e-16,Yes,C→Ge,0.715,2.55,2.01,0.54,0.67,1.25,0.58,0.8656716417910446,high,True,CsGeHO3,p2_111,p2_111,False,False,new_composition,,,,,,,,605,5.923512935638428,True,4-6
SnHNO3,2HPSnO3-1,SnPHO3,p11a,5,Pc,Oblique (mp),5.33722552589434,0.0,Yes,P→N,0.605,2.19,3.04,0.8500000000000001,0.98,0.56,0.41999999999999993,0.4285714285714285,high,True,SnHNO3,p11a,p11a,False,False,new_composition,,,,,,,,606,4.87886905670166,True,4-6
Be(BH4)2,1MgB2H8-1,Mg(BH4)2,p-3m1,72,P-3m1,Hexagonal (hp),7.486423969633201,0.03965224830509972,Yes,Mg→Be,0.615,1.31,1.57,0.26,1.45,1.12,0.32999999999999985,0.22758620689655162,medium,True,Be(BH4)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,609,8.436591148376465,True,8-10
Ca(BH4)2,1MgB2H8-1,Mg(BH4)2,p-3m1,72,P-3m1,Hexagonal (hp),7.486423969633201,0.03965224830509972,Yes,Mg→Ca,0.51,1.31,1.0,0.31000000000000005,1.45,1.94,0.49,0.33793103448275863,high,True,Ca(BH4)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,610,7.169585227966309,True,6-8
Sr(BH4)2,1MgB2H8-1,Mg(BH4)2,p-3m1,72,P-3m1,Hexagonal (hp),7.486423969633201,0.03965224830509972,Yes,Mg→Sr,0.565,1.31,0.95,0.3600000000000001,1.45,2.19,0.74,0.5103448275862069,high,True,Sr(BH4)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,611,7.190056800842285,True,6-8
Ba(BH4)2,1MgB2H8-1,Mg(BH4)2,p-3m1,72,P-3m1,Hexagonal (hp),7.486423969633201,0.03965224830509972,Yes,Mg→Ba,0.575,1.31,0.89,0.42000000000000004,1.45,2.53,1.0799999999999998,0.7448275862068965,high,True,Ba(BH4)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,612,6.729569435119629,True,6-8
Mg(AlH4)2,1MgB2H8-1,Mg(BH4)2,p-3m1,72,P-3m1,Hexagonal (hp),7.486423969633201,0.03965224830509972,Yes,B→Al,0.59,2.04,1.61,0.42999999999999994,0.87,1.18,0.30999999999999994,0.3563218390804597,high,True,Mg(AlH4)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,613,6.527933597564697,True,6-8
Cd(InCl4)2,1CdIn2F8-1,CdIn2F8,c2/m11,18,C2/m,Centered rectangular (oc),6.03510030018629,0.07292531088428172,Yes,F→Cl,0.63,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,Cd(InCl4)2,c2/m11,c2/m11,False,False,new_composition,,,,,,,,614,3.2215394973754883,False,2-4
Ti(MoO4)2,1ZrMo2O8-1,Zr(MoO4)2,p-3m1,72,P-3m1,Hexagonal (hp),5.053658305514012,0.010557174425306732,Yes,Zr→Ti,0.535,1.33,1.54,0.20999999999999996,2.06,1.76,0.30000000000000004,0.14563106796116507,low,False,Ti(MoO4)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,616,2.927031993865967,False,2-4
BeB2F8,1MgB2F8-1,MgB2F8,p-3m1,72,P-3m1,Hexagonal (hp),10.617772574966027,0.0,Yes,Mg→Be,0.83,1.31,1.57,0.26,1.45,1.12,0.32999999999999985,0.22758620689655162,medium,True,BeB2F8,p-3m1,p-3m1,False,False,new_composition,,,,,,,,617,10.687213897705078,True,10-12
CaB2F8,1MgB2F8-1,MgB2F8,p-3m1,72,P-3m1,Hexagonal (hp),10.617772574966027,0.0,Yes,Mg→Ca,0.935,1.31,1.0,0.31000000000000005,1.45,1.94,0.49,0.33793103448275863,high,True,CaB2F8,p-3m1,p-3m1,False,False,new_composition,,,,,,,,618,10.52078628540039,True,10-12
SrB2F8,1MgB2F8-1,MgB2F8,p-3m1,72,P-3m1,Hexagonal (hp),10.617772574966027,0.0,Yes,Mg→Sr,0.925,1.31,0.95,0.3600000000000001,1.45,2.19,0.74,0.5103448275862069,high,True,SrB2F8,p-3m1,p-3m1,False,False,new_composition,,,,,,,,619,10.266165733337402,True,10-12
BaB2F8,1MgB2F8-1,MgB2F8,p-3m1,72,P-3m1,Hexagonal (hp),10.617772574966027,0.0,Yes,Mg→Ba,0.885,1.31,0.89,0.42000000000000004,1.45,2.53,1.0799999999999998,0.7448275862068965,high,True,BaB2F8,p-3m1,p-3m1,False,False,new_composition,,,,,,,,620,10.038864135742188,True,10-12
MgAl2F8,1MgB2F8-1,MgB2F8,p-3m1,72,P-3m1,Hexagonal (hp),10.617772574966027,0.0,Yes,B→Al,0.865,2.04,1.61,0.42999999999999994,0.87,1.18,0.30999999999999994,0.3563218390804597,high,True,MgAl2F8,p-3m1,p-3m1,False,False,new_composition,,,,,,,,621,9.774998664855957,True,8-10
MgGa2F8,1MgB2F8-1,MgB2F8,p-3m1,72,P-3m1,Hexagonal (hp),10.617772574966027,0.0,Yes,B→Ga,0.865,2.04,1.81,0.22999999999999998,0.87,1.36,0.4900000000000001,0.5632183908045978,high,True,MgGa2F8,p-3m1,p-3m1,False,False,new_composition,,,,,,,,622,6.472518444061279,True,6-8
Mg(BCl4)2,1MgB2F8-1,MgB2F8,p-3m1,72,P-3m1,Hexagonal (hp),10.617772574966027,0.0,Yes,F→Cl,0.89,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,Mg(BCl4)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,623,5.395674228668213,True,4-6
Mg(BBr4)2,1MgB2F8-1,MgB2F8,p-3m1,72,P-3m1,Hexagonal (hp),10.617772574966027,0.0,Yes,F→Br,0.845,3.98,2.96,1.02,0.42,0.94,0.52,1.2380952380952381,high,True,Mg(BBr4)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,624,3.473402976989746,True,2-4
Mg(BI4)2,1MgB2F8-1,MgB2F8,p-3m1,72,P-3m1,Hexagonal (hp),10.617772574966027,0.0,Yes,F→I,0.805,3.98,2.66,1.3199999999999998,0.42,1.15,0.73,1.7380952380952381,high,True,Mg(BI4)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,625,3.0294318199157715,False,2-4
Ti(WO4)2,1ZrW2O8-1,Zr(WO4)2,p-3m1,72,P-3m1,Hexagonal (hp),5.321061306270534,0.023851201757125618,Yes,Zr→Ti,0.565,1.33,1.54,0.20999999999999996,2.06,1.76,0.30000000000000004,0.14563106796116507,low,False,Ti(WO4)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,627,3.270876884460449,False,2-4
BF3,2AlF3-2,AlF3,p-31m,71,P-31m,Hexagonal (hp),10.79158427023818,0.032977181729056504,Yes,Al→B,0.58,1.61,2.04,0.42999999999999994,1.18,0.87,0.30999999999999994,0.2627118644067796,medium,True,BF3,p-31m,p-31m,False,False,new_composition,,,,,,,,650,11.405045509338379,True,10-12
PF3,2SbF3-1,SbF3,p-3,66,P-3,Hexagonal (hp),6.459002884347144,0.0,Yes,Sb→P,0.56,2.05,2.19,0.14000000000000012,1.33,0.98,0.3500000000000001,0.26315789473684215,medium,True,PF3,p-3,p-3,False,False,new_composition,,,,,,,,651,6.621382713317871,True,6-8
Hf3ScP3Br4O,1OScHf3N3Br4-1,Hf3ScBr4N3O,cm11,13,Cm,Centered rectangular (oc),4.148427150011814,0.027299923043004586,Yes,N→P,0.545,3.04,2.19,0.8500000000000001,0.56,0.98,0.41999999999999993,0.7499999999999998,high,True,Hf3ScP3Br4O,cm11,cm11,False,False,new_composition,,,,,,,,652,1.8285831212997437,False,0-2
Hf3ScAs3Br4O,1OScHf3N3Br4-1,Hf3ScBr4N3O,cm11,13,Cm,Centered rectangular (oc),4.148427150011814,0.027299923043004586,Yes,N→As,0.505,3.04,2.18,0.8599999999999999,0.56,1.14,0.5799999999999998,1.0357142857142854,high,True,Hf3ScAs3Br4O,cm11,cm11,False,False,new_composition,,,,,,,,653,3.0642471313476562,False,2-4
Hf3ScSb3Br4O,1OScHf3N3Br4-1,Hf3ScBr4N3O,cm11,13,Cm,Centered rectangular (oc),4.148427150011814,0.027299923043004586,Yes,N→Sb,0.525,3.04,2.05,0.9900000000000002,0.56,1.33,0.77,1.375,high,True,Hf3ScSb3Br4O,cm11,cm11,False,False,new_composition,,,,,,,,654,1.9938914775848389,False,0-2
Ca2Be(SBr)2,1SrBr2Ca2S2-1,SrCa2(SBr)2,p-3m1,72,P-3m1,Hexagonal (hp),4.244068025794117,0.04163911727115251,Yes,Sr→Be,0.65,0.95,1.57,0.6200000000000001,2.19,1.12,1.0699999999999998,0.48858447488584467,high,True,Ca2Be(SBr)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,661,3.485354423522949,True,2-4
Ca2Mg(SBr)2,1SrBr2Ca2S2-1,SrCa2(SBr)2,p-3m1,72,P-3m1,Hexagonal (hp),4.244068025794117,0.04163911727115251,Yes,Sr→Mg,0.645,0.95,1.31,0.3600000000000001,2.19,1.45,0.74,0.3378995433789954,high,True,Ca2Mg(SBr)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,662,3.997565269470215,True,2-4
Ca3(SBr)2,1SrBr2Ca2S2-1,SrCa2(SBr)2,p-3m1,72,P-3m1,Hexagonal (hp),4.244068025794117,0.04163911727115251,Yes,Sr→Ca,0.6,0.95,1.0,0.050000000000000044,2.19,1.94,0.25,0.11415525114155252,low,False,Ca3(SBr)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,663,4.071579933166504,True,4-6
BaCa2(SBr)2,1SrBr2Ca2S2-1,SrCa2(SBr)2,p-3m1,72,P-3m1,Hexagonal (hp),4.244068025794117,0.04163911727115251,Yes,Sr→Ba,0.69,0.95,0.89,0.05999999999999994,2.19,2.53,0.33999999999999986,0.15525114155251135,medium,True,BaCa2(SBr)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,664,3.6503262519836426,True,2-4
SrBe2(SBr)2,1SrBr2Ca2S2-1,SrCa2(SBr)2,p-3m1,72,P-3m1,Hexagonal (hp),4.244068025794117,0.04163911727115251,Yes,Ca→Be,0.69,1.0,1.57,0.5700000000000001,1.94,1.12,0.8199999999999998,0.42268041237113396,high,True,SrBe2(SBr)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,665,3.6457314491271973,True,2-4
SrMg2(SBr)2,1SrBr2Ca2S2-1,SrCa2(SBr)2,p-3m1,72,P-3m1,Hexagonal (hp),4.244068025794117,0.04163911727115251,Yes,Ca→Mg,0.715,1.0,1.31,0.31000000000000005,1.94,1.45,0.49,0.25257731958762886,medium,True,SrMg2(SBr)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,666,4.179530620574951,True,4-6
Sr3(SBr)2,1SrBr2Ca2S2-1,SrCa2(SBr)2,p-3m1,72,P-3m1,Hexagonal (hp),4.244068025794117,0.04163911727115251,Yes,Ca→Sr,0.66,1.0,0.95,0.050000000000000044,1.94,2.19,0.25,0.1288659793814433,low,False,Sr3(SBr)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,667,3.922530174255371,True,2-4
Ba2Sr(SBr)2,1SrBr2Ca2S2-1,SrCa2(SBr)2,p-3m1,72,P-3m1,Hexagonal (hp),4.244068025794117,0.04163911727115251,Yes,Ca→Ba,0.65,1.0,0.89,0.10999999999999999,1.94,2.53,0.5899999999999999,0.3041237113402061,high,True,Ba2Sr(SBr)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,668,3.5746288299560547,True,2-4
SrCa2(SF)2,1SrBr2Ca2S2-1,SrCa2(SBr)2,p-3m1,72,P-3m1,Hexagonal (hp),4.244068025794117,0.04163911727115251,Yes,Br→F,0.575,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,SrCa2(SF)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,669,3.772207260131836,True,2-4
SrCa2(SCl)2,1SrBr2Ca2S2-1,SrCa2(SBr)2,p-3m1,72,P-3m1,Hexagonal (hp),4.244068025794117,0.04163911727115251,Yes,Br→Cl,0.68,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,SrCa2(SCl)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,670,3.893956184387207,True,2-4
SrCa2(SI)2,1SrBr2Ca2S2-1,SrCa2(SBr)2,p-3m1,72,P-3m1,Hexagonal (hp),4.244068025794117,0.04163911727115251,Yes,Br→I,0.635,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,SrCa2(SI)2,p-3m1,p-3m1,False,False,new_composition,,,,,,,,671,3.951012134552002,True,2-4
BePb(SO4)2,1PbSrS2O8-1,SrPb(SO4)2,cm11,13,Cm,Centered rectangular (oc),5.262355922733788,0.02490888165862189,Yes,Sr→Be,0.68,0.95,1.57,0.6200000000000001,2.19,1.12,1.0699999999999998,0.48858447488584467,high,True,BePb(SO4)2,cm11,cm11,False,False,new_composition,,,,,,,,672,5.594615936279297,True,4-6
MgPb(SO4)2,1PbSrS2O8-1,SrPb(SO4)2,cm11,13,Cm,Centered rectangular (oc),5.262355922733788,0.02490888165862189,Yes,Sr→Mg,0.675,0.95,1.31,0.3600000000000001,2.19,1.45,0.74,0.3378995433789954,high,True,MgPb(SO4)2,cm11,cm11,False,False,new_composition,,,,,,,,673,5.731950759887695,True,4-6
CaPb(SO4)2,1PbSrS2O8-1,SrPb(SO4)2,cm11,13,Cm,Centered rectangular (oc),5.262355922733788,0.02490888165862189,Yes,Sr→Ca,0.775,0.95,1.0,0.050000000000000044,2.19,1.94,0.25,0.11415525114155252,low,False,CaPb(SO4)2,cm11,cm11,False,False,new_composition,,,,,,,,674,5.366857051849365,True,4-6
BaPb(SO4)2,1PbSrS2O8-1,SrPb(SO4)2,cm11,13,Cm,Centered rectangular (oc),5.262355922733788,0.02490888165862189,Yes,Sr→Ba,0.73,0.95,0.89,0.05999999999999994,2.19,2.53,0.33999999999999986,0.15525114155251135,medium,True,BaPb(SO4)2,cm11,cm11,False,False,new_composition,,,,,,,,675,5.225359916687012,True,4-6
Hf3O5F2,1Br2Hf3O5-1,Hf3Br2O5,p1,1,P1,Oblique (mp),4.925663945295126,0.06488929898179414,Yes,Br→F,0.62,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,Hf3O5F2,p1,p1,False,False,new_composition,,,,,,,,676,5.89437198638916,True,4-6
Zr3Br2O5,1Br2Hf3O5-1,Hf3Br2O5,p1,1,P1,Oblique (mp),4.925663945295126,0.06488929898179414,Yes,Hf→Zr,0.505,1.3,1.33,0.030000000000000027,2.08,2.06,0.020000000000000018,0.009615384615384623,low,False,Zr3Br2O5,p1,p1,False,False,new_composition,,,,,,,,678,5.085004806518555,True,4-6
MgAs2(OF)4,1BeAs2F4O4-1,BeAs2(OF)4,c211,10,C2,Centered rectangular (oc),6.123718725945416,0.0,Yes,Be→Mg,0.79,1.57,1.31,0.26,1.12,1.45,0.32999999999999985,0.294642857142857,medium,True,MgAs2(OF)4,c211,c211,False,False,new_composition,,,,,,,,679,5.60241174697876,True,4-6
CaAs2(OF)4,1BeAs2F4O4-1,BeAs2(OF)4,c211,10,C2,Centered rectangular (oc),6.123718725945416,0.0,Yes,Be→Ca,0.76,1.57,1.0,0.5700000000000001,1.12,1.94,0.8199999999999998,0.732142857142857,high,True,CaAs2(OF)4,c211,c211,False,False,new_composition,,,,,,,,680,5.530741214752197,True,4-6
SrAs2(OF)4,1BeAs2F4O4-1,BeAs2(OF)4,c211,10,C2,Centered rectangular (oc),6.123718725945416,0.0,Yes,Be→Sr,0.67,1.57,0.95,0.6200000000000001,1.12,2.19,1.0699999999999998,0.9553571428571426,high,True,SrAs2(OF)4,c211,c211,False,False,new_composition,,,,,,,,681,5.747626304626465,True,4-6
BaAs2(OF)4,1BeAs2F4O4-1,BeAs2(OF)4,c211,10,C2,Centered rectangular (oc),6.123718725945416,0.0,Yes,Be→Ba,0.62,1.57,0.89,0.68,1.12,2.53,1.4099999999999997,1.258928571428571,high,True,BaAs2(OF)4,c211,c211,False,False,new_composition,,,,,,,,682,5.7182698249816895,True,4-6
BeN2(OF)4,1BeAs2F4O4-1,BeAs2(OF)4,c211,10,C2,Centered rectangular (oc),6.123718725945416,0.0,Yes,As→N,0.765,2.18,3.04,0.8599999999999999,1.14,0.56,0.5799999999999998,0.5087719298245613,high,True,BeN2(OF)4,c211,c211,False,False,new_composition,,,,,,,,683,4.6570234298706055,True,4-6
BeSb2(OF)4,1BeAs2F4O4-1,BeAs2(OF)4,c211,10,C2,Centered rectangular (oc),6.123718725945416,0.0,Yes,As→Sb,0.735,2.18,2.05,0.13000000000000034,1.14,1.33,0.19000000000000017,0.16666666666666682,medium,True,BeSb2(OF)4,c211,c211,False,False,new_composition,,,,,,,,685,4.297384262084961,True,4-6
BeAs2(ClO)4,1BeAs2F4O4-1,BeAs2(OF)4,c211,10,C2,Centered rectangular (oc),6.123718725945416,0.0,Yes,F→Cl,0.665,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,BeAs2(ClO)4,c211,c211,False,False,new_composition,,,,,,,,686,3.1757707595825195,False,2-4
BeAs2(BrO)4,1BeAs2F4O4-1,BeAs2(OF)4,c211,10,C2,Centered rectangular (oc),6.123718725945416,0.0,Yes,F→Br,0.635,3.98,2.96,1.02,0.42,0.94,0.52,1.2380952380952381,high,True,BeAs2(BrO)4,c211,c211,False,False,new_composition,,,,,,,,687,2.6556649208068848,False,2-4
BeAs2(IO)4,1BeAs2F4O4-1,BeAs2(OF)4,c211,10,C2,Centered rectangular (oc),6.123718725945416,0.0,Yes,F→I,0.54,3.98,2.66,1.3199999999999998,0.42,1.15,0.73,1.7380952380952381,high,True,BeAs2(IO)4,c211,c211,False,False,new_composition,,,,,,,,688,2.551893711090088,False,2-4
MgP2(SF)4,1BeP2F4S4-1,BeP2(SF)4,c211,10,C2,Centered rectangular (oc),5.121608088983676,0.08047915839698176,Yes,Be→Mg,0.76,1.57,1.31,0.26,1.12,1.45,0.32999999999999985,0.294642857142857,medium,True,MgP2(SF)4,c211,c211,False,False,new_composition,,,,,,,,689,3.2702460289001465,False,2-4
CaP2(SF)4,1BeP2F4S4-1,BeP2(SF)4,c211,10,C2,Centered rectangular (oc),5.121608088983676,0.08047915839698176,Yes,Be→Ca,0.685,1.57,1.0,0.5700000000000001,1.12,1.94,0.8199999999999998,0.732142857142857,high,True,CaP2(SF)4,c211,c211,False,False,new_composition,,,,,,,,690,5.331434726715088,True,4-6
SrP2(SF)4,1BeP2F4S4-1,BeP2(SF)4,c211,10,C2,Centered rectangular (oc),5.121608088983676,0.08047915839698176,Yes,Be→Sr,0.545,1.57,0.95,0.6200000000000001,1.12,2.19,1.0699999999999998,0.9553571428571426,high,True,SrP2(SF)4,c211,c211,False,False,new_composition,,,,,,,,691,5.804643154144287,True,4-6
BeS4(NF2)2,1BeP2F4S4-1,BeP2(SF)4,c211,10,C2,Centered rectangular (oc),5.121608088983676,0.08047915839698176,Yes,P→N,0.785,2.19,3.04,0.8500000000000001,0.98,0.56,0.41999999999999993,0.4285714285714285,high,True,BeS4(NF2)2,c211,c211,False,False,new_composition,,,,,,,,692,4.094064712524414,True,4-6
BeP2(SCl)4,1BeP2F4S4-1,BeP2(SF)4,c211,10,C2,Centered rectangular (oc),5.121608088983676,0.08047915839698176,Yes,F→Cl,0.715,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,BeP2(SCl)4,c211,c211,False,False,new_composition,,,,,,,,695,3.9882068634033203,True,2-4
BeP2(SBr)4,1BeP2F4S4-1,BeP2(SF)4,c211,10,C2,Centered rectangular (oc),5.121608088983676,0.08047915839698176,Yes,F→Br,0.6,3.98,2.96,1.02,0.42,0.94,0.52,1.2380952380952381,high,True,BeP2(SBr)4,c211,c211,False,False,new_composition,,,,,,,,696,3.084807872772217,False,2-4
